dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,220.324754,240.704712,193.083821,62.406738,-69.069452,-43.735065,6.209958
0.025000,221.836233,240.586243,194.599936,60.644572,-70.486626,-56.686969,6.199612
0.025000,223.301333,240.454771,196.070923,58.839494,-72.203109,-68.659326,6.187385
0.025000,224.718448,240.308751,197.495541,56.984723,-74.190833,-79.508945,6.173224
0.025000,226.085762,240.146900,198.872401,55.074394,-76.413182,-88.893964,6.157068
0.025000,227.401282,239.968224,200.199999,53.103920,-78.818937,-96.230175,6.138846
0.025000,228.662855,239.772041,201.476735,51.069434,-81.379446,-102.420378,6.118483
0.025000,229.868250,239.558017,202.700983,48.969932,-83.980094,-104.025939,6.095901
0.025000,231.015219,239.326193,203.871146,46.806513,-86.536748,-102.266147,6.071024
0.025000,232.101588,239.077015,204.985725,44.583173,-88.933595,-95.873865,6.043783
0.025000,233.125396,238.811343,206.043441,42.308642,-90.981234,-81.905564,6.014123
0.025000,234.085029,238.530447,207.043341,39.995978,-92.506568,-61.013364,5.982012
0.025000,234.979397,238.235974,207.984940,37.663962,-93.280662,-30.963764,5.947448
0.025000,235.808116,237.929870,208.868384,35.337774,-93.047510,9.326083,5.910471
0.025000,236.571673,237.614263,209.694597,33.048528,-91.569850,59.106410,5.871173
0.025000,237.271572,237.291299,210.465418,30.832808,-88.628788,117.642479,5.829708
0.025000,237.910404,236.962946,211.183695,28.731093,-84.068610,182.407116,5.786296
0.025000,238.491843,236.630778,211.853327,26.785267,-77.833022,249.423525,5.741227
0.025000,239.020508,236.295787,212.479190,25.034550,-70.028693,312.173133,5.694858
0.025000,239.501739,235.958251,213.066995,23.512197,-60.894097,365.383856,5.647599
0.025000,239.941264,235.617686,213.623023,22.241111,-50.843452,402.025808,5.599900
0.025000,240.344832,235.272922,214.153805,21.231268,-40.393716,417.989422,5.552226
0.025000,240.717849,234.922278,214.665754,20.477970,-30.131922,410.471779,5.505038
0.025000,241.065111,234.563791,215.164857,19.964132,-20.553522,383.135978,5.458758
0.025000,241.390652,234.195445,215.656442,19.663389,-12.029719,340.952150,5.413756
0.025000,241.697661,233.815422,216.144983,19.541638,-4.870067,286.386066,5.370328
0.025000,241.988460,233.422357,216.633924,19.557654,0.640668,220.429379,5.328705
0.025000,242.264635,233.015445,217.125708,19.671326,4.546882,156.248577,5.289049
0.025000,242.527174,232.594503,217.621811,19.844120,6.911756,94.594960,5.251459
0.025000,242.776644,232.159927,218.122902,20.043661,7.981644,42.795528,5.215979
0.025000,243.013339,231.712625,218.628969,20.242662,7.960010,-0.865379,5.182608
0.025000,243.237396,231.253932,219.139459,20.419618,7.078275,-35.269406,5.151310
0.025000,243.448887,230.785510,219.653412,20.558135,5.540663,-61.504452,5.122021
0.025000,243.647890,230.309239,220.169587,20.646993,3.554324,-79.453569,5.094658
0.025000,243.834539,229.827096,220.686597,20.680390,1.335878,-88.737823,5.069129
0.025000,244.009019,229.341134,221.202932,20.653408,-1.079299,-96.607115,5.045331
0.025000,244.171587,228.853408,221.717039,20.564268,-3.565569,-99.450790,5.023163
0.025000,244.322572,228.365913,222.227380,20.413639,-6.025181,-98.384455,5.002523
0.025000,244.462371,227.880538,222.732486,20.204246,-8.375732,-94.022066,4.983311
0.025000,244.591431,227.399065,223.230956,19.938801,-10.617764,-89.681292,4.965431
0.025000,244.710282,226.922987,223.721646,19.627593,-12.448336,-73.222878,4.948786
0.025000,244.819490,226.453566,224.203603,19.278276,-13.972687,-60.974034,4.933284
0.025000,244.919632,225.991917,224.675988,18.895420,-15.314251,-53.662556,4.918838
0.025000,245.011285,225.538989,225.138097,18.484329,-16.443610,-45.174349,4.905367
0.025000,245.095008,225.095653,225.589268,18.046870,-17.498375,-42.190618,4.892801
0.025000,245.171347,224.662644,226.028955,17.587487,-18.375327,-35.078052,4.881072
0.025000,245.240839,224.240541,226.456741,17.111411,-19.043021,-26.707756,4.870117
0.025000,245.303982,223.829923,226.872185,16.617788,-19.744932,-28.076466,4.859883
0.025000,245.361265,223.431173,227.275028,16.113715,-20.162928,-16.719845,4.850316
0.025000,245.413144,223.044673,227.664995,15.598667,-20.601904,-17.559028,4.841372
0.025000,245.460055,222.670670,228.041929,15.077346,-20.852851,-10.037878,4.833005
0.025000,245.502402,222.309394,228.405677,14.549945,-21.096033,-9.727268,4.825179
0.025000,245.540570,221.960974,228.756182,14.020206,-21.189569,-3.741440,4.817855
0.025000,245.574916,221.625497,229.093413,13.489211,-21.239773,-2.008159,4.811002
0.025000,245.605769,221.303046,229.417336,12.956936,-21.291002,-2.049159,4.804590
0.025000,245.633445,220.993566,229.728051,12.428603,-21.133355,6.305862,4.798589
0.025000,245.658224,220.697081,230.025570,11.900772,-21.113234,0.804838,4.792976
0.025000,245.680377,220.413470,230.310045,11.378993,-20.871137,9.683878,4.787726
0.025000,245.700149,220.142629,230.581607,10.862451,-20.661682,8.378197,4.782816
0.025000,245.717765,219.884456,230.840380,10.350954,-20.459903,8.071178,4.778229
0.025000,245.733434,219.638765,231.086570,9.847571,-20.135320,12.983312,4.773944
0.025000,245.747349,219.405374,231.320375,9.352231,-19.813572,12.869920,4.769944
0.025000,245.759685,219.184066,231.542027,8.866067,-19.446568,14.680170,4.766213
0.025000,245.770602,218.974647,231.751731,8.388152,-19.116608,13.198379,4.762736
0.025000,245.780246,218.776866,231.949747,7.920627,-18.700993,16.624629,4.759499
0.025000,245.788752,218.590485,232.136321,7.462994,-18.305333,15.826395,4.756489
0.025000,245.796240,218.415215,232.311751,7.017194,-17.832002,18.933232,4.753694
0.025000,245.802823,218.250752,232.476346,6.583806,-17.335508,19.859759,4.751102
0.025000,245.808599,218.096852,232.630355,6.160324,-16.939275,15.849306,4.748702
0.025000,245.813659,217.953157,232.774138,5.751347,-16.359098,23.207077,4.746484
0.025000,245.818083,217.819433,232.907936,5.351906,-15.977612,15.259461,4.744438
0.025000,245.821946,217.695298,233.032131,4.967796,-15.364398,24.528532,4.742556
0.025000,245.825312,217.580439,233.147039,4.596337,-14.858395,20.240120,4.740828
0.025000,245.828241,217.474528,233.252990,4.238039,-14.331915,21.059202,4.739247
0.025000,245.830785,217.377228,233.350324,3.893359,-13.787179,21.789459,4.737803
0.025000,245.832990,217.288187,233.439392,3.562702,-13.226300,22.435154,4.736490
0.025000,245.834897,217.207049,233.520552,3.246420,-12.651286,23.000570,4.735300
0.025000,245.836543,217.133491,233.594129,2.943071,-12.133954,20.693262,4.734227
0.025000,245.837960,217.067144,233.660490,2.654462,-11.544348,23.584266,4.733263
0.025000,245.839178,217.007600,233.720047,2.382280,-10.887277,26.282839,4.732402
0.025000,245.840219,216.954595,233.773063,2.120611,-10.466765,16.820464,4.731638
0.025000,245.841106,216.907651,233.820015,1.878074,-9.701492,30.610938,4.730964
0.025000,245.841859,216.866493,233.861180,1.646599,-9.258979,17.700521,4.730374
0.025000,245.842494,216.830695,233.896984,1.432175,-8.576982,27.279883,4.729862
0.025000,245.843025,216.799877,233.927806,1.232895,-7.971207,24.230996,4.729423
0.025000,245.843466,216.773717,233.953970,1.046546,-7.453935,20.690854,4.729050
0.025000,245.843828,216.751814,233.975876,0.876228,-6.812743,25.647675,4.728739
0.025000,245.844120,216.733780,233.993912,0.721445,-6.191289,24.858168,4.728483
0.025000,245.844353,216.719243,234.008451,0.581567,-5.595129,23.846390,4.728277
0.025000,245.844533,216.707828,234.019868,0.456672,-4.995805,23.972987,4.728115
0.025000,245.844669,216.699158,234.028538,0.346823,-4.393959,24.073837,4.727992
0.025000,245.844767,216.692857,234.034840,0.252069,-3.790162,24.151862,4.727903
0.025000,245.844834,216.688547,234.039151,0.172446,-3.184912,24.209993,4.727842
0.025000,245.844876,216.685847,234.041851,0.107980,-2.578633,24.251170,4.727804
0.025000,245.844898,216.684380,234.043318,0.058688,-1.971675,24.278338,4.727783
0.025000,245.844908,216.683766,234.043932,0.024581,-1.364314,24.294447,4.727774
0.025000,245.844910,216.683624,234.044074,0.005662,-0.756752,24.302448,4.727772
0.025000,245.844910,216.683624,234.044074,0.000000,-0.226471,21.211251,4.727772
